"日期","燃气用量","湿度极差归一化","pm2.5归一化","AQI归一化","季节因素归一化"
6/4/16 12:00 AM,229.65,0.14792899408284,0.221621621621622,0.228310502283105,0.076103500761035
6/5/16 12:00 AM,216.48,0.14792899408284,0.172972972972973,0.287671232876712,0.0958904109589041
6/6/16 12:00 AM,237.59,0.168310322156476,0.227027027027027,0.273972602739726,0.091324200913242
6/7/16 12:00 AM,229.51,0.111111111111111,0.0702702702702703,0.187214611872146,0.0624048706240487
6/8/16 12:00 AM,227.13,0.21301775147929,0.124324324324324,0.214611872146119,0.0715372907153729
6/9/16 12:00 AM,220.83,0.631821170282709,0.0756756756756757,0.0821917808219178,0.0273972602739726
6/10/16 12:00 AM,202.18,0.85207100591716,0.12972972972973,0.114155251141553,0.0380517503805175
6/11/16 12:00 AM,198.69,0.21301775147929,0.102702702702703,0.159817351598174,0.0532724505327245
6/12/16 12:00 AM,223.22,0.289940828402367,0.140540540540541,0.187214611872146,0.0624048706240487
6/13/16 12:00 AM,225.46,0.14792899408284,0.156756756756757,0.182648401826484,0.060882800608828
6/14/16 12:00 AM,227.31,0.0795529257067719,0.297297297297297,0.324200913242009,0.10806697108067
6/15/16 12:00 AM,229.91,0.262984878369494,0.118918918918919,0.164383561643836,0.0547945205479452
6/16/16 12:00 AM,224.46,0.032215647600263,0.12972972972973,0.214611872146119,0.0715372907153729
6/17/16 12:00 AM,224.61,0.111111111111111,0.151351351351351,0.324200913242009,0.10806697108067
6/18/16 12:00 AM,218.34,0.410913872452334,0.297297297297297,0.319634703196347,0.106544901065449
6/19/16 12:00 AM,210.28,0.318211702827087,0.156756756756757,0.273972602739726,0.091324200913242
6/20/16 12:00 AM,228.82,0.318211702827087,0.291891891891892,0.356164383561644,0.118721461187215
6/21/16 12:00 AM,219.66,0.410913872452334,0.232432432432432,0.219178082191781,0.0730593607305936
6/22/16 12:00 AM,215.71,0.631821170282709,0.454054054054054,0.442922374429224,0.147640791476408
6/23/16 12:00 AM,219.63,1.05193951347797,0.178378378378378,0.178082191780822,0.0593607305936073
6/24/16 12:00 AM,222.44,2.13609467455621,0.0324324324324324,0.0639269406392694,0.0213089802130898
6/25/16 12:00 AM,207.06,0.515450361604208,0.0810810810810811,0.150684931506849,0.0502283105022831
6/26/16 12:00 AM,200.69,1.27284681130835,0.0918918918918919,0.105022831050228,0.0350076103500761
6/27/16 12:00 AM,218.58,1.1051939513478,0.237837837837838,0.219178082191781,0.0730593607305936
6/28/16 12:00 AM,220.92,0.515450361604208,0.243243243243243,0.264840182648402,0.0882800608828006
6/29/16 12:00 AM,221.42,0.479289940828402,0.205405405405405,0.205479452054795,0.0684931506849315
6/30/16 12:00 AM,221.37,1.51479289940828,0.254054054054054,0.242009132420091,0.0806697108066971
7/1/16 12:00 AM,221.07,0.552925706771861,0.221621621621622,0.269406392694064,0.0898021308980213
7/2/16 12:00 AM,230.34,0.347797501643655,0.221621621621622,0.26027397260274,0.0867579908675799
7/3/16 12:00 AM,212.31,0.631821170282709,0.102702702702703,0.17351598173516,0.0578386605783866
7/4/16 12:00 AM,218.84,0.552925706771861,0.140540540540541,0.132420091324201,0.0441400304414003
7/5/16 12:00 AM,222.82,0.760026298487837,0.140540540540541,0.141552511415525,0.0471841704718417
7/6/16 12:00 AM,214.73,1.51479289940828,0.0810810810810811,0.0547945205479452,0.0182648401826484
7/7/16 12:00 AM,213.98,1.9888231426693,0.0972972972972973,0.0639269406392694,0.0213089802130898
7/8/16 12:00 AM,224.42,1.71005917159763,0.124324324324324,0.105022831050228,0.0350076103500761
7/9/16 12:00 AM,218.2,1.57856673241289,0.102702702702703,0.0867579908675799,0.0289193302891933
